"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249157000,8891000
1.0,258048000,233222000,24826000
2.0,28672000,19081000,9591000
3.01,143360000,80064000,63296000
4.01,143360000,64025000,79335000
5.01,143360000,124223000,19137000
6.02,856064000,488302000,367762000
7.02,856064000,576320000,279744000
8.02,856064000,405312000,450752000
9.03,856064000,361280000,494784000
10.03,856064000,56080000,799984000
11.03,856064000,729428000,126636000
12.04,856064000,570595000,285469000
13.04,856064000,395491000,460573000
14.04,856064000,242915000,613149000
15.05,856064000,615896000,240168000
16.05,856064000,461869000,394195000
17.05,856064000,308269000,547795000
18.06,856064000,138285000,717779000
19.06,876544000,723206000,153338000
20.06,876544000,313985000,562559000
21.07,876544000,608831000,267713000
22.07,1548288000,1133117000,415171000
23.07,1916928000,1076878000,840050000
24.08,1916928000,513205000,1403723000
25.08,1916928000,1268621000,648307000
26.08,1916928000,1040044000,876884000
27.09,1916928000,1040044000,876884000
28.09,1916928000,1022861000,894067000
29.09,55296000,31166000,24130000
30.09,157696000,51969000,105727000
31.09,227328000,119655000,107673000
32.1,227328000,172804000,54524000
33.1,454656000,350873000,103783000
34.1,454656000,303781000,150875000
35.11,454656000,261797000,192859000
36.11,454656000,213669000,240987000
37.11,454656000,163493000,291163000
38.12,454656000,372793000,81863000
39.12,454656000,337703000,116953000
40.12,454656000,306942000,147714000
41.12,454656000,201486000,253170000
42.13,454656000,264180000,190476000
43.13,1083392000,590708000,492684000
44.13,1083392000,808668000,274724000
45.14,1716224000,625965000,1090259000
46.14,3842048000,7222000,3834826000
47.14,4098048000,3097513000,1000535000
48.15,4098048000,2991143000,1106905000
49.15,4098048000,2886695000,1211353000
50.16,4098048000,2782118000,1315930000
51.16,4098048000,2677799000,1420249000
52.16,4098048000,2586663000,1511385000
53.16,4098048000,2504743000,1593305000
54.17,4098048000,2431015000,1667033000
55.17,4098048000,2420775000,1677273000
56.17,4098048000,2419751000,1678297000
57.17,4098048000,2414375000,1683673000
58.18,4098048000,2290727000,1807321000
59.18,4098048000,2146343000,1951705000
60.18,4098048000,1986599000,2111449000
61.19,4098048000,1881127000,2216921000
62.19,4098048000,1708071000,2389977000
63.19,4098048000,1539111000,2558937000
64.2,4098048000,1443879000,2654169000
65.2,4098048000,1341479000,2756569000
66.2,4098048000,1241127000,2856921000
81.82,4098048000,1154087000,2943961000
