"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249157000,8891000
1.01,258048000,234868000,23180000
2.01,28672000,7844000,20828000
3.02,145408000,103930000,41478000
4.02,145408000,86123000,59285000
5.03,145408000,66561000,78847000
6.03,946176000,694491000,251685000
7.03,946176000,638171000,308005000
8.03,946176000,491739000,454437000
9.04,946176000,396507000,549669000
10.04,946176000,242651000,703525000
11.04,946176000,678044000,268132000
12.05,946176000,564364000,381812000
13.05,946176000,411788000,534388000
14.05,946176000,248972000,697204000
15.05,946176000,589173000,357003000
16.06,946176000,548306000,397870000
17.06,946176000,395325000,550851000
18.06,946176000,537104000,409072000
19.07,946176000,384171000,562005000
20.07,946176000,508524000,437652000
21.07,946176000,83207000,862969000
22.08,946176000,139415000,806761000
23.08,1579008000,1072766000,506242000
24.09,2131968000,1327021000,804947000
25.09,2131968000,834063000,1297905000
26.09,2131968000,401935000,1730033000
27.09,2131968000,1340722000,791246000
28.1,2131968000,1340722000,791246000
29.1,2131968000,1338056000,793912000
30.1,2131968000,1278664000,853304000
31.1,55296000,26841000,28455000
32.11,157696000,52638000,105058000
33.11,212992000,102380000,110612000
34.11,212992000,188432000,24560000
35.12,462848000,241177000,221671000
36.12,462848000,191010000,271838000
37.12,462848000,148002000,314846000
38.12,462848000,111138000,351710000
39.13,462848000,74274000,388574000
40.13,462848000,34338000,428510000
41.13,468992000,363764000,105228000
42.13,468992000,292544000,176448000
43.13,468992000,250748000,218244000
44.14,468992000,172587000,296405000
45.14,468992000,249905000,219087000
46.14,937984000,453771000,484213000
47.15,1122304000,766219000,356085000
48.15,1122304000,725722000,396582000
49.15,1826816000,669059000,1157757000
50.15,3885056000,15732000,3869324000
51.15,4085760000,2945977000,1139783000
52.15,4085760000,2862136000,1223624000
53.16,4085760000,2765880000,1319880000
54.16,4085760000,2679864000,1405896000
55.16,4085760000,2599992000,1485768000
56.17,4085760000,2515000000,1570760000
57.17,4085760000,2441272000,1644488000
58.17,4085760000,2365496000,1720264000
59.17,4085760000,2300984000,1784776000
60.18,4085760000,2256952000,1828808000
61.18,4085760000,2256823000,1828937000
62.18,4085760000,2251832000,1833928000
63.18,4085760000,2223160000,1862600000
64.19,4085760000,2085944000,1999816000
65.19,4085760000,1907768000,2177992000
66.19,4085760000,1781816000,2303944000
67.19,4085760000,1649720000,2436040000
68.19,4085760000,1497144000,2588616000
69.2,4085760000,1355832000,2729928000
70.2,4085760000,1266744000,2819016000
71.2,4085760000,1175608000,2910152000
72.2,4085760000,1061944000,3023816000
73.2,4085760000,989240000,3096520000
88.7,4085760000,980024000,3105736000
