"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239553000,7743000
1.0,247296000,198062000,49234000
2.0,177664000,163102000,14562000
3.0,216576000,177362000,39214000
4.0,216576000,169205000,47371000
5.01,289280000,159758000,129522000
6.01,289280000,192255000,97025000
7.01,473600000,422454000,51146000
8.01,473600000,367943000,105657000
9.01,473600000,313794000,159806000
10.01,473600000,193314000,280286000
11.01,479744000,367792000,111952000
12.01,479744000,295373000,184371000
13.01,479744000,225260000,254484000
14.01,654848000,546588000,108260000
15.01,654848000,471736000,183112000
16.01,654848000,350365000,304483000
17.01,654848000,221645000,433203000
18.01,661504000,501433000,160071000
19.01,661504000,259025000,402479000
20.01,821760000,717320000,104440000
21.01,821760000,654696000,167064000
22.01,821760000,467918000,353842000
23.01,821760000,333502000,488258000
24.01,821760000,171296000,650464000
25.01,822272000,647402000,174870000
26.01,822272000,520229000,302043000
27.01,822272000,298214000,524058000
28.02,822272000,201196000,621076000
29.02,1044480000,831165000,213315000
30.02,1044480000,667635000,376845000
31.02,1044480000,336527000,707953000
32.02,1044480000,149978000,894502000
33.02,1044480000,839169000,205311000
34.02,1044480000,530952000,513528000
35.02,1044480000,259948000,784532000
36.02,1390080000,1085501000,304579000
37.02,1390080000,802361000,587719000
38.02,1390080000,472426000,917654000
39.16,1389568000,1283516000,106052000
40.25,1584640000,1494289000,90351000
41.25,1584640000,1312715000,271925000
42.25,1584640000,907906000,676734000
43.25,1584640000,802416000,782224000
44.25,1584640000,701874000,882766000
45.25,1584640000,297260000,1287380000
46.25,1584128000,1348693000,235435000
47.25,1584128000,914837000,669291000
48.25,1584128000,627195000,956933000
49.25,1584128000,424079000,1160049000
50.48,1584640000,1489415000,95225000
51.48,1584640000,1157147000,427493000
52.48,1584640000,668853000,915787000
53.48,1584640000,352846000,1231794000
54.48,1584640000,272204000,1312436000
55.53,1584128000,1514013000,70115000
56.53,1584128000,1382771000,201357000
57.53,1584128000,1294561000,289567000
58.53,1584128000,1191369000,392759000
59.53,1584128000,1107126000,477002000
60.53,1584128000,1024516000,559612000
61.53,1584128000,901209000,682919000
62.53,1584128000,815157000,768971000
63.53,1584128000,709437000,874691000
64.53,1584128000,601150000,982978000
65.53,1584128000,499589000,1084539000
66.53,1584128000,435462000,1148666000
67.53,1584128000,358324000,1225804000
68.54,1584128000,254917000,1329211000
69.54,1586688000,1477310000,109378000
70.54,1586688000,1366848000,219840000
71.54,1586688000,1243853000,342835000
72.54,1586688000,1144235000,442453000
73.54,1586688000,1034858000,551830000
74.54,1586688000,924845000,661843000
75.54,1586688000,798055000,788633000
76.54,1586688000,718420000,868268000
77.54,1586688000,585343000,1001345000
78.54,1586688000,461973000,1124715000
79.54,1586688000,361176000,1225512000
80.54,1586688000,253509000,1333179000
81.54,1586688000,1475722000,110966000
82.54,1586688000,1369160000,217528000
83.54,1586688000,1224464000,362224000
84.54,1586688000,1119781000,466907000
85.54,1586688000,1030243000,556445000
86.54,1586688000,906163000,680525000
87.54,1586688000,807410000,779278000
88.54,1586688000,703167000,883521000
89.55,1586688000,596045000,990643000
90.55,1586688000,472920000,1113768000
91.55,1586688000,374541000,1212147000
92.55,1586688000,255390000,1331298000
93.55,1589248000,1481048000,108200000
94.55,1589248000,1357976000,231272000
95.55,1589248000,1234101000,355147000
96.55,1589248000,1124600000,464648000
97.55,1589248000,1018218000,571030000
98.55,1589248000,890026000,699222000
99.55,1589248000,755953000,833295000
100.55,1589248000,639613000,949635000
101.55,1589248000,513681000,1075567000
102.55,1589248000,397692000,1191556000
103.56,1589248000,293240000,1296008000
104.71,1589760000,1513794000,75966000
105.71,1589760000,1404167000,185593000
106.71,1589760000,1280182000,309578000
107.71,1589760000,1133621000,456139000
108.71,1589760000,1010947000,578813000
109.71,1589760000,876220000,713540000
110.71,1589760000,747943000,841817000
111.71,1589760000,640702000,949058000
112.71,1589760000,507376000,1082384000
113.71,1589760000,254787000,1334973000
114.71,1589760000,1205496000,384264000
115.72,1589760000,788911000,800849000
116.72,1589760000,490043000,1099717000
117.72,1590784000,1461518000,129266000
118.72,1590784000,1021504000,569280000
119.72,1590784000,621105000,969679000
120.72,1590784000,229457000,1361327000
121.72,1592320000,1293303000,299017000
122.72,1592320000,894440000,697880000
123.72,1592320000,441509000,1150811000
124.82,1593856000,1519273000,74583000
125.82,1593856000,1133827000,460029000
126.82,1593856000,723210000,870646000
127.82,1593856000,383328000,1210528000
128.83,1593856000,1352514000,241342000
129.83,1593856000,1172892000,420964000
130.83,1593856000,993564000,600292000
131.83,1593856000,811650000,782206000
132.83,1593856000,649072000,944784000
133.83,1593856000,444314000,1149542000
134.83,1593856000,261778000,1332078000
135.83,1595392000,1461333000,134059000
136.83,1595392000,1197747000,397645000
137.83,1595392000,993548000,601844000
138.83,1595392000,784074000,811318000
139.83,1595392000,600157000,995235000
140.83,1595392000,394464000,1200928000
141.83,1595392000,192613000,1402779000
142.83,1595904000,1394264000,201640000
143.83,1595904000,1216945000,378959000
144.83,1595904000,1014449000,581455000
145.83,1595904000,823589000,772315000
146.83,1595904000,626184000,969720000
147.83,1595904000,428564000,1167340000
148.84,1595904000,245498000,1350406000
149.84,1597440000,1416917000,180523000
150.84,1597440000,1227170000,370270000
151.84,1597440000,1036597000,560843000
152.84,1597440000,817692000,779748000
153.84,1597440000,649204000,948236000
154.84,1597440000,455072000,1142368000
155.84,1597440000,232345000,1365095000
156.84,1597440000,1179313000,418127000
157.84,1597440000,899986000,697454000
158.84,1597440000,681589000,915851000
159.84,1597440000,470530000,1126910000
160.84,1597440000,258292000,1339148000
161.84,1598976000,1431531000,167445000
162.84,1598976000,1212046000,386930000
163.85,1598976000,1004927000,594049000
164.85,1598976000,782504000,816472000
165.85,1598976000,566669000,1032307000
166.85,1598976000,351148000,1247828000
167.85,1598976000,191786000,1407190000
168.85,1599488000,1348539000,250949000
169.85,1599488000,1162547000,436941000
170.85,1599488000,949951000,649537000
171.85,1599488000,735597000,863891000
172.85,1599488000,563410000,1036078000
173.85,1599488000,339951000,1259537000
174.98,1601024000,1502089000,98935000
175.98,1601024000,1349248000,251776000
176.98,1601024000,1157608000,443416000
177.98,1601024000,947991000,653033000
178.98,1601024000,717307000,883717000
179.98,1601024000,562313000,1038711000
180.98,1601024000,337178000,1263846000
182.0,1602048000,1520539000,81509000
183.0,1602048000,1280265000,321783000
184.0,1602048000,1040115000,561933000
185.0,1602048000,823482000,778566000
186.0,1602048000,645607000,956441000
187.0,1602048000,431959000,1170089000
188.18,1603072000,1502912000,100160000
189.18,1603072000,1037229000,565843000
190.18,1603072000,536709000,1066363000
191.34,1603072000,1501464000,101608000
192.35,1603072000,1103565000,499507000
193.35,1603072000,687127000,915945000
194.35,1603072000,271394000,1331678000
195.35,1604096000,1297114000,306982000
196.35,1604096000,855235000,748861000
197.35,1604096000,395631000,1208465000
198.56,1604096000,1499392000,104704000
199.56,1604096000,972820000,631276000
200.56,1604096000,846388000,757708000
201.56,1604096000,620087000,984009000
202.56,1604096000,219799000,1384297000
203.56,1605120000,1151142000,453978000
204.56,1605120000,823282000,781838000
205.56,1605120000,478042000,1127078000
206.64,1605120000,1499345000,105775000
207.64,1605120000,1099516000,505604000
208.64,1605120000,914534000,690586000
209.64,1605120000,750230000,854890000
210.64,1605120000,313672000,1291448000
211.64,1606144000,1488898000,117246000
212.64,1606144000,1210467000,395677000
213.64,1606144000,806603000,799541000
214.64,1606144000,408486000,1197658000
215.64,1606144000,1449703000,156441000
216.64,1606144000,909503000,696641000
217.64,1606144000,472056000,1134088000
218.86,1607168000,1499475000,107693000
219.86,1607168000,1004326000,602842000
220.86,1607168000,818293000,788875000
221.86,1607168000,656921000,950247000
222.86,1607168000,464911000,1142257000
223.86,1607168000,303503000,1303665000
224.95,1607680000,1502535000,105145000
225.95,1607680000,1312672000,295008000
226.95,1607680000,1129076000,478604000
227.95,1607680000,948460000,659220000
228.95,1607680000,765905000,841775000
229.95,1607680000,333935000,1273745000
230.95,1608192000,1446083000,162109000
231.95,1608192000,910700000,697492000
232.95,1608192000,458532000,1149660000
233.95,1608192000,172945000,1435247000
234.95,1609216000,1110469000,498747000
235.95,1609216000,734921000,874295000
236.95,1609216000,417519000,1191697000
238.11,1609216000,1501798000,107418000
239.11,1609216000,1121893000,487323000
240.11,1609216000,793053000,816163000
241.11,1609216000,489510000,1119706000
242.11,1609216000,211263000,1397953000
243.11,1609216000,1291486000,317730000
244.11,1609216000,876141000,733075000
245.11,1609216000,486831000,1122385000
246.27,1609216000,1499685000,109531000
247.28,1609216000,1104042000,505174000
248.28,1609216000,787500000,821716000
249.28,1609216000,418219000,1190997000
250.28,1609216000,1498806000,110410000
251.28,1609216000,1098697000,510519000
252.28,1609216000,698550000,910666000
253.28,1609216000,325069000,1284147000
254.28,1609728000,1418099000,191629000
255.28,1609728000,961506000,648222000
256.28,1609728000,558631000,1051097000
257.28,1609728000,182604000,1427124000
258.28,1610752000,1256544000,354208000
259.28,1610752000,824571000,786181000
260.28,1610752000,446598000,1164154000
261.28,1607680000,1495824000,111856000
262.28,1607680000,1089729000,517951000
263.28,1607680000,683294000,924386000
264.29,1607680000,277172000,1330508000
265.29,1610240000,1390099000,220141000
266.29,1610240000,956140000,654100000
267.29,1610240000,617349000,992891000
268.29,1610240000,237622000,1372618000
269.29,1610240000,1337014000,273226000
270.29,1610240000,906090000,704150000
271.29,1610240000,448229000,1162011000
272.37,1611264000,1499286000,111978000
273.37,1611264000,1009510000,601754000
274.37,1611264000,622880000,988384000
275.37,1611264000,268783000,1342481000
276.37,1611264000,1276926000,334338000
277.37,1611264000,944823000,666441000
278.37,1611264000,429450000,1181814000
279.47,1609216000,1520308000,88908000
280.47,1609216000,979320000,629896000
281.47,1609216000,565782000,1043434000
282.47,1609216000,160741000,1448475000
283.48,1610240000,1433311000,176929000
284.48,1610240000,1433270000,176970000
285.48,1610240000,1083491000,526749000
286.48,1610240000,592068000,1018172000
287.69,1609728000,1519127000,90601000
288.69,1609728000,1027447000,582281000
289.69,1609728000,511306000,1098422000
290.74,1609728000,1491198000,118530000
291.74,1609728000,1052897000,556831000
292.74,1609728000,615219000,994509000
293.75,1609728000,343581000,1266147000
294.75,1609728000,1356575000,253153000
295.75,1609728000,867042000,742686000
296.75,1609728000,457149000,1152579000
297.98,1606144000,1489528000,116616000
298.98,1606144000,1114296000,491848000
299.98,1606144000,817125000,789019000
300.98,1606144000,414752000,1191392000
302.08,1609216000,1492412000,116804000
303.08,1609216000,1089508000,519708000
304.08,1609216000,659749000,949467000
305.08,1609216000,310568000,1298648000
306.08,1609216000,1384309000,224907000
307.08,1609216000,952767000,656449000
308.08,1609216000,548225000,1060991000
309.18,1609216000,1491154000,118062000
310.18,1609216000,1128021000,481195000
311.18,1609216000,830483000,778733000
312.18,1609216000,548044000,1061172000
313.18,1609216000,169390000,1439826000
314.18,1609728000,1141459000,468269000
315.18,1609728000,754864000,854864000
316.18,1609728000,377943000,1231785000
317.18,1610752000,1491626000,119126000
318.18,1610752000,1114068000,496684000
319.18,1610752000,709580000,901172000
320.18,1610752000,359020000,1251732000
321.18,1610752000,1437776000,172976000
322.19,1610752000,1006363000,604389000
323.19,1610752000,628810000,981942000
324.19,1610752000,278249000,1332503000
325.19,1609728000,1298428000,311300000
326.19,1609728000,1160397000,449331000
327.19,1609728000,754572000,855156000
328.19,1609728000,456990000,1152738000
329.37,1610240000,1483579000,126661000
330.37,1610240000,1117706000,492534000
331.37,1610240000,725708000,884532000
332.37,1610240000,359853000,1250387000
333.37,1607168000,1400768000,206400000
334.37,1607168000,914718000,692450000
335.37,1607168000,491785000,1115383000
336.37,1608704000,1481424000,127280000
337.37,1608704000,1127661000,481043000
338.37,1608704000,675519000,933185000
339.37,1608704000,301012000,1307692000
340.47,1608192000,1506871000,101321000
341.47,1608192000,1365194000,242998000
342.47,1608192000,1244317000,363875000
343.48,1608192000,1095093000,513099000
344.48,1608192000,994428000,613764000
345.48,1608192000,805750000,802442000
346.48,1608192000,665020000,943172000
347.48,1608192000,240863000,1367329000
348.48,1608704000,1324672000,284032000
349.48,1608704000,1203451000,405253000
350.48,1608704000,1058976000,549728000
351.48,1608704000,879355000,729349000
352.48,1608704000,384069000,1224635000
353.62,1609216000,1505998000,103218000
354.62,1609216000,1045531000,563685000
355.62,1609216000,756758000,852458000
356.63,1609216000,633470000,975746000
357.63,1609216000,490259000,1118957000
358.63,1609216000,307955000,1301261000
359.7,1609216000,1500100000,109116000
360.7,1609216000,1323298000,285918000
361.7,1609216000,1172947000,436269000
362.7,1609216000,1009796000,599420000
363.7,1609216000,860573000,748643000
364.7,1609216000,742415000,866801000
365.7,1609216000,607531000,1001685000
366.7,1609216000,494045000,1115171000
367.7,1609216000,325516000,1283700000
368.7,1609216000,205990000,1403226000
369.7,1607168000,1467880000,139288000
370.71,1607168000,1311680000,295488000
371.71,1607168000,1179766000,427402000
372.71,1607168000,1003476000,603692000
373.71,1607168000,848730000,758438000
374.71,1607168000,717853000,889315000
375.71,1607168000,436484000,1170684000
376.71,1608192000,1390355000,217837000
377.71,1608192000,1258960000,349232000
378.71,1608192000,1092838000,515354000
379.71,1608192000,923587000,684605000
380.71,1608192000,753106000,855086000
381.71,1608192000,288543000,1319649000
382.71,1607680000,1470234000,137446000
383.71,1607680000,1239248000,368432000
384.71,1607680000,996863000,610817000
385.71,1607680000,768885000,838795000
386.71,1607680000,325908000,1281772000
387.71,1608192000,1421749000,186443000
388.71,1608192000,1003649000,604543000
389.71,1608192000,563614000,1044578000
390.71,1608192000,189554000,1418638000
391.72,1608704000,1261666000,347038000
392.72,1608704000,858066000,750638000
393.72,1608704000,454456000,1154248000
394.85,1608704000,1472959000,135745000
395.85,1608704000,1049090000,559614000
396.85,1608704000,547107000,1061597000
397.85,1608704000,215460000,1393244000
398.85,1608704000,1292246000,316458000
399.85,1608704000,881975000,726729000
400.85,1608704000,391443000,1217261000
401.85,1608704000,1415692000,193012000
402.85,1608704000,1043698000,565006000
403.85,1608704000,886765000,721939000
404.85,1608704000,572996000,1035708000
405.85,1608704000,230335000,1378369000
406.86,1607680000,1279992000,327688000
407.86,1607680000,875421000,732259000
408.86,1607680000,532200000,1075480000
410.1,1608704000,1467088000,141616000
411.1,1608704000,953801000,654903000
412.1,1608704000,499622000,1109082000
413.11,1608704000,146217000,1462487000
414.11,1607680000,1117168000,490512000
415.11,1607680000,656069000,951611000
416.11,1607680000,201175000,1406505000
417.11,1608192000,1296844000,311348000
418.11,1608192000,1029496000,578696000
419.11,1608192000,681954000,926238000
420.11,1608192000,198756000,1409436000
421.11,1608192000,1168321000,439871000
422.11,1608192000,758917000,849275000
423.11,1608192000,270032000,1338160000
424.11,1608704000,1406162000,202542000
425.11,1608704000,871025000,737679000
426.11,1608704000,403530000,1205174000
427.12,1609216000,1464405000,144811000
428.12,1609216000,980546000,628670000
429.12,1609216000,726902000,882314000
430.12,1609216000,317949000,1291267000
431.12,1609216000,1357829000,251387000
432.12,1609216000,920618000,688598000
433.12,1609216000,512156000,1097060000
434.12,1609216000,136021000,1473195000
435.12,1609216000,1217301000,391915000
436.12,1609216000,869952000,739264000
437.12,1609216000,495896000,1113320000
438.12,1609216000,134970000,1474246000
439.12,1605120000,1192494000,412626000
440.12,1605120000,817102000,788018000
441.12,1605120000,441707000,1163413000
442.4,1608704000,1464382000,144322000
443.4,1608704000,1005689000,603015000
444.4,1608704000,592234000,1016470000
445.4,1608704000,188268000,1420436000
446.4,1608704000,1302176000,306528000
447.4,1608704000,844190000,764514000
448.4,1608704000,410869000,1197835000
449.64,1608704000,1463352000,145352000
450.64,1608704000,1061521000,547183000
451.64,1608704000,566936000,1041768000
452.64,1608704000,268555000,1340149000
453.64,1608704000,162354000,1446350000
454.64,1609216000,1195599000,413617000
455.64,1609216000,772368000,836848000
456.64,1609216000,355165000,1254051000
457.74,1607168000,1480383000,126785000
458.74,1607168000,1030044000,577124000
459.74,1607168000,846681000,760487000
460.74,1607168000,765142000,842026000
461.74,1607168000,335510000,1271658000
462.8,1608192000,1454016000,154176000
463.8,1608192000,1114635000,493557000
464.8,1608192000,715917000,892275000
465.8,1608192000,294970000,1313222000
466.8,1607680000,1239864000,367816000
467.8,1607680000,917616000,690064000
468.8,1607680000,417696000,1189984000
469.83,1608192000,1451546000,156646000
470.83,1608192000,993081000,615111000
471.83,1608192000,589760000,1018432000
473.07,1608192000,1480546000,127646000
474.07,1608192000,916741000,691451000
475.07,1608192000,458600000,1149592000
476.29,1604096000,1448672000,155424000
477.29,1604096000,969815000,634281000
478.29,1604096000,615740000,988356000
479.29,1604096000,189215000,1414881000
480.3,1608192000,1346407000,261785000
481.3,1608192000,812840000,795352000
482.3,1608192000,510651000,1097541000
483.3,1608192000,165323000,1442869000
484.3,1607680000,1183023000,424657000
485.3,1607680000,825436000,782244000
486.3,1607680000,344156000,1263524000
487.3,1608704000,1452833000,155871000
488.3,1608704000,917647000,691057000
489.3,1608704000,507804000,1100900000
490.3,1608704000,122198000,1486506000
491.3,1608704000,1074135000,534569000
492.3,1608704000,663789000,944915000
493.3,1608704000,309134000,1299570000
494.3,1609216000,1211049000,398167000
495.3,1609216000,774003000,835213000
496.3,1609216000,392345000,1216871000
497.3,1609216000,1372984000,236232000
498.3,1609216000,881646000,727570000
499.3,1609216000,417498000,1191718000
500.35,1608192000,1478361000,129831000
501.35,1608192000,942098000,666094000
502.35,1608192000,478589000,1129603000
503.56,1608704000,1451251000,157453000
504.56,1608704000,936269000,672435000
505.56,1608704000,525906000,1082798000
506.67,1609728000,1453322000,156406000
507.67,1609728000,935394000,674334000
508.67,1609728000,524450000,1085278000
509.67,1609728000,177072000,1432656000
510.67,1609728000,1395223000,214505000
511.67,1609728000,1101132000,508596000
512.67,1609728000,885896000,723832000
513.67,1609728000,533809000,1075919000
514.67,1609728000,286850000,1322878000
515.67,1608704000,1372375000,236329000
516.68,1608704000,1074419000,534285000
517.68,1608704000,697804000,910900000
518.68,1608704000,477217000,1131487000
519.68,1609216000,1452750000,156466000
520.68,1609216000,936236000,672980000
521.68,1609216000,528628000,1080588000
522.85,1610240000,1480210000,130030000
523.85,1610240000,966462000,643778000
524.86,1610240000,529721000,1080519000
525.86,1610240000,175197000,1435043000
526.86,1610240000,1159616000,450624000
527.86,1610240000,726218000,884022000
528.86,1610240000,267638000,1342602000
529.86,1609216000,1262351000,346865000
530.86,1609216000,853714000,755502000
531.86,1609216000,343650000,1265566000
532.86,1609728000,1393649000,216079000
533.86,1609728000,931212000,678516000
534.86,1609728000,445984000,1163744000
535.86,1609728000,1453207000,156521000
536.86,1609728000,988810000,620918000
537.86,1609728000,579912000,1029816000
539.08,1606144000,1448795000,157349000
540.08,1606144000,983904000,622240000
541.08,1606144000,566457000,1039687000
542.08,1606144000,130734000,1475410000
543.08,1608704000,1099844000,508860000
544.08,1608704000,932054000,676650000
545.08,1608704000,852105000,756599000
546.08,1608704000,638988000,969716000
547.08,1608704000,239431000,1369273000
548.08,1609216000,1263370000,345846000
549.09,1609216000,755149000,854067000
550.08,1609216000,273697000,1335519000
551.09,1592832000,1406140000,186692000
552.09,1592832000,1034395000,558437000
553.09,1592832000,689200000,903632000
554.09,1592832000,370559000,1222273000
555.09,1601024000,1353409000,247615000
556.09,1601024000,846306000,754718000
557.09,1601024000,393296000,1207728000
558.09,1601024000,153336000,1447688000
559.09,1573376000,1243254000,330122000
560.09,1573376000,929426000,643950000
561.09,1573376000,432678000,1140698000
562.35,1579520000,1349253000,230267000
563.35,1579520000,850659000,728861000
564.35,1579520000,431242000,1148278000
565.7,1583104000,1354108000,228996000
566.7,1583104000,987846000,595258000
567.7,1583104000,518376000,1064728000
569.09,1573376000,1343112000,230264000
570.09,1573376000,846104000,727272000
571.09,1573376000,506807000,1066569000
572.09,1573376000,193027000,1380349000
573.09,1568256000,1164642000,403614000
574.09,1568256000,726719000,841537000
575.09,1568256000,391826000,1176430000
576.09,1568256000,108298000,1459958000
577.1,1573376000,1139025000,434351000
578.1,1573376000,675374000,898002000
579.1,1573376000,314752000,1258624000
580.1,1573376000,82933000,1490443000
581.1,1543680000,1196863000,346817000
582.1,1543680000,945896000,597784000
583.1,1543680000,494355000,1049325000
584.1,1543680000,44243000,1499437000
585.1,1557504000,1046307000,511197000
586.1,1557504000,745384000,812120000
587.1,1557504000,519404000,1038100000
588.1,1557504000,166006000,1391498000
589.1,1649664000,1430907000,218757000
590.1,1649664000,1132214000,517450000
591.1,1649664000,655197000,994467000
592.1,1649664000,289058000,1360606000
593.1,1678336000,1168946000,509390000
594.1,1678336000,665920000,1012416000
595.35,1675264000,1479196000,196068000
596.35,1675264000,962640000,712624000
597.35,1675264000,516233000,1159031000
598.36,1677312000,1386103000,291209000
599.36,1677312000,887097000,790215000
600.36,1677312000,674299000,1003013000
601.5,1675264000,1452235000,223029000
602.5,1675264000,968663000,706601000
603.5,1675264000,562508000,1112756000
605.03,1675264000,435755000,1239509000
606.03,1677824000,1194447000,483377000
607.03,1677824000,808823000,869001000
608.03,1677824000,311176000,1366648000
609.03,1678336000,1231995000,446341000
610.03,1678336000,741072000,937264000
611.12,1681920000,1459516000,222404000
612.12,1681920000,995169000,686751000
613.12,1681920000,555003000,1126917000
614.12,1683456000,1436489000,246967000
615.12,1683456000,919032000,764424000
616.13,1683456000,426961000,1256495000
617.13,1687040000,1311348000,375692000
618.13,1687040000,825765000,861275000
619.13,1687040000,408234000,1278806000
620.13,1688576000,1311897000,376679000
621.13,1688576000,826759000,861817000
622.13,1688576000,309497000,1379079000
623.13,1692672000,1337203000,355469000
624.13,1692672000,776385000,916287000
625.13,1692672000,302637000,1390035000
626.13,1695744000,1218443000,477301000
627.13,1695744000,698087000,997657000
628.34,1699840000,1476184000,223656000
629.34,1699840000,975082000,724758000
630.34,1699840000,623439000,1076401000
631.36,1701888000,1477356000,224532000
632.36,1701888000,971053000,730835000
633.36,1701888000,539397000,1162491000
634.36,1705984000,1477255000,228729000
635.36,1705984000,955582000,750402000
636.36,1705984000,452892000,1253092000
637.36,1709056000,1459519000,249537000
638.37,1709056000,901534000,807522000
639.37,1709056000,370728000,1338328000
640.37,1712640000,1258369000,454271000
641.37,1712640000,797538000,915102000
642.37,1712640000,313640000,1399000000
643.37,1714176000,1154729000,559447000
644.37,1714176000,664494000,1049682000
645.37,1714176000,327942000,1386234000
646.37,1717760000,1216374000,501386000
647.37,1717760000,704576000,1013184000
648.37,1717760000,292817000,1424943000
649.37,1720320000,1158467000,561853000
650.37,1720320000,666133000,1054187000
651.37,1720320000,247674000,1472646000
652.37,1724416000,1209810000,514606000
653.37,1724416000,694387000,1030029000
654.62,1725952000,1526382000,199570000
655.62,1725952000,976185000,749767000
656.62,1725952000,659700000,1066252000
657.7,1729536000,1503880000,225656000
658.7,1729536000,979284000,750252000
659.7,1729536000,506436000,1223100000
660.83,1731584000,1531184000,200400000
661.83,1731584000,955777000,775807000
662.83,1731584000,455056000,1276528000
663.83,1734656000,1481376000,253280000
664.83,1734656000,953593000,781063000
665.83,1734656000,408131000,1326525000
666.83,1735168000,1326288000,408880000
667.83,1735168000,900596000,834572000
668.83,1735168000,424803000,1310365000
669.83,1737728000,1355794000,381934000
670.83,1737728000,851555000,886173000
671.83,1737728000,347525000,1390203000
672.83,1738752000,1373269000,365483000
673.83,1738752000,848616000,890136000
674.83,1738752000,368244000,1370508000
675.83,1741312000,1349188000,392124000
676.83,1741312000,868768000,872544000
677.83,1741312000,344142000,1397170000
678.84,1742336000,1274661000,467675000
679.84,1742336000,900195000,842141000
680.84,1742336000,481421000,1260915000
681.84,1742336000,258867000,1483469000
682.84,1744384000,1251735000,492649000
683.84,1744384000,975911000,768473000
684.84,1744384000,511830000,1232554000
685.84,1744384000,266926000,1477458000
686.84,1745408000,1201079000,544329000
687.84,1745408000,982038000,763370000
690.05,1745408000,982034000,763374000
