"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239553000,7743000
1.01,247296000,189202000,58094000
2.03,247296000,236435000,10861000
3.02,169472000,104141000,65331000
4.02,205312000,107472000,97840000
5.03,318464000,294504000,23960000
6.03,318464000,234747000,83717000
7.03,318464000,178322000,140142000
8.03,317952000,228586000,89366000
9.04,408576000,359187000,49389000
10.04,408576000,295331000,113245000
11.04,408576000,232020000,176556000
12.05,477696000,406556000,71140000
13.05,477696000,319937000,157759000
14.06,477696000,202573000,275123000
15.06,556544000,380995000,175549000
16.06,556544000,247224000,309320000
17.06,564736000,363389000,201347000
18.07,564736000,232026000,332710000
19.07,677888000,596889000,80999000
20.07,677888000,533811000,144077000
21.07,677888000,438812000,239076000
22.08,677888000,263823000,414065000
23.08,677376000,533184000,144192000
24.08,677376000,440946000,236430000
25.09,677376000,350958000,326418000
