"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239553000,7743000
1.01,247296000,200827000,46469000
2.01,247296000,197573000,49723000
3.01,169472000,140371000,29101000
4.02,205824000,180907000,24917000
5.02,205824000,104362000,101462000
6.06,328704000,312618000,16086000
7.06,328704000,271524000,57180000
8.06,328704000,238071000,90633000
9.06,328704000,184546000,144158000
10.06,328192000,278256000,49936000
11.07,328192000,160954000,167238000
12.07,411136000,358186000,52950000
13.07,411136000,303396000,107740000
14.07,411136000,256582000,154554000
15.08,485888000,436661000,49227000
16.08,485888000,382396000,103492000
17.08,485888000,315469000,170419000
18.08,485888000,204248000,281640000
19.08,564736000,428120000,136616000
20.09,564736000,323689000,241047000
21.09,564736000,190329000,374407000
22.09,566272000,343522000,222750000
23.1,566272000,252883000,313389000
24.19,677888000,604032000,73856000
25.19,677888000,562558000,115330000
26.19,677888000,504758000,173130000
27.2,677888000,438699000,239189000
28.2,677888000,274010000,403878000
29.2,676864000,569238000,107626000
30.2,676864000,428783000,248081000
31.21,676864000,385370000,291494000
32.21,676864000,306011000,370853000
33.36,676864000,298757000,378107000
