"Time [s]","Committed size","Free size","Used size"
0.0,247296000,239553000,7743000
1.0,247296000,190493000,56803000
2.0,247296000,233561000,13735000
3.02,204800000,190068000,14732000
4.03,204800000,101730000,103070000
5.03,328704000,303441000,25263000
6.03,328704000,245532000,83172000
7.04,328704000,180383000,148321000
8.04,328192000,222075000,106117000
9.04,328192000,138304000,189888000
10.05,425984000,352450000,73534000
11.05,425984000,300223000,125761000
12.05,493056000,453587000,39469000
13.05,493056000,375738000,117318000
14.06,493056000,280576000,212480000
15.06,575488000,510705000,64783000
16.06,575488000,369814000,205674000
17.06,575488000,176674000,398814000
18.07,583168000,385752000,197416000
19.07,583168000,270960000,312208000
20.07,583168000,217717000,365451000
21.08,703488000,610428000,93060000
22.08,703488000,431316000,272172000
23.08,703488000,293342000,410146000
24.08,705024000,613234000,91790000
25.09,705024000,562684000,142340000
26.28,705024000,483778000,221246000
